Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2014-05-13,992.8096090610156,2.2215235659481185,275.9429137742053,1.7099360613810743,96.42451589331385,7.165761782974059,6.916424917793204,0.25907197661673365,4.34569601753745,6.967219583485568,1252.6315290464013,0.571258677383997,1.2325831202046036,154.38559554256483,0.0,0.0,0.0,0.0,0.0,14.413909389842892,466.8292108147607
2014-05-14,992.5307636097918,2.2046876141761054,275.948701132627,1.6104987212276214,95.87734746072343,7.157343807088052,6.869599926927293,0.29695286810376326,4.317285348922178,6.921972963098283,1252.3763591523566,0.5538966021191085,1.217851662404092,147.20664048227985,0.0,0.0,0.0,0.0,0.0,14.322363902082571,463.7092985020095
2014-05-15,992.251918158568,2.187851662404092,275.95448849104855,1.5110613810741687,95.33017902813299,7.148925831202046,6.822774936061382,0.33483375959079287,4.288874680306906,6.876726342710998,1252.121189258312,0.5365345268542199,1.2031202046035805,140.02768542199487,0.0,0.0,0.0,0.0,0.0,14.230818414322252,460.58938618925833
2014-05-16,991.9730727073438,2.1710157106320787,275.96027584947024,1.4116240409207161,94.78301059554256,7.140507855316039,6.775949945195469,0.3727146510778224,4.260464011691633,6.831479722323712,1251.8660193642675,0.5191724515893313,1.1883887468030692,132.8487303617099,0.0,0.0,0.0,0.0,0.0,14.13927292656193,457.46947387650715
2014-05-17,991.6942272561199,2.1541797588600655,275.96606320789186,1.3121867007672634,94.23584216295214,7.1320898794300325,6.729124954329558,0.41059554256485203,4.232053343076362,6.7862331019364275,1251.610849470223,0.5018103763244428,1.1736572890025576,125.6697753014249,0.0,0.0,0.0,0.0,0.0,14.047727438801608,454.34956156375597
2014-05-18,991.4153818048958,2.137343807088053,275.9718505663135,1.2127493606138107,93.6886737303617,7.123671903544026,6.682299963463646,0.4484764340518816,4.203642674461089,6.740986481549141,1251.3556795761783,0.4844483010595542,1.158925831202046,118.49082024113993,0.0,0.0,0.0,0.0,0.0,13.956181951041287,451.22964925100473
2014-05-19,991.136536353672,2.1205078553160397,275.9776379247351,1.1133120204603582,93.14150529777129,7.115253927658021,6.635474972597735,0.4863573255389112,4.175232005845817,6.695739861161856,1251.1005096821339,0.46708622579466563,1.1441943734015345,111.31186518085495,0.0,0.0,0.0,0.0,0.0,13.864636463280966,448.10973693825355
2014-05-20,990.8576909024479,2.1036719035440266,275.98342528315675,1.0138746803069054,92.59433686518086,7.106835951772013,6.588649981731823,0.5242382170259408,4.146821337230545,6.650493240774571,1250.8453397880892,0.4497241505297771,1.129462915601023,104.13291012056997,0.0,0.0,0.0,0.0,0.0,13.773090975520644,444.98982462550237
2014-05-21,990.578845451224,2.086835951772013,275.9892126415784,0.9144373401534526,92.04716843259042,7.098417975886006,6.541824990865912,0.5621191085129704,4.118410668615272,6.605246620387286,1250.5901698940445,0.43236207526488857,1.1147314578005116,96.95395506028498,0.0,0.0,0.0,0.0,0.0,13.681545487760323,441.8699123127512
2014-05-22,990.3000000000001,2.07,275.995,0.815,91.5,7.09,6.495,0.6000000000000001,4.09,6.56,1250.335,0.415,1.1,89.775,0.0,0.0,0.0,0.0,0.0,13.59,438.75
2014-05-23,990.0211545487759,2.0531640482279867,276.00078735842163,0.7155626598465472,90.95283156740958,7.0815820241139935,6.448175009134088,0.6378808914870295,4.061589331384727,6.514753379612715,1250.0798301059556,0.3976379247351114,1.0852685421994885,82.59604493971501,0.0,0.0,0.0,0.0,0.0,13.498454512239679,435.6300876872488
2014-05-24,989.7423090975522,2.0363280964559736,276.00657471684326,0.6161253196930946,90.40566313481914,7.073164048227986,6.401350018268177,0.6757617829740592,4.033178662769456,6.469506759225429,1249.824660211911,0.38027584947022286,1.070537084398977,75.41708987943004,0.0,0.0,0.0,0.0,0.0,13.406909024479358,432.51017537449763
2014-05-25,989.463463646328,2.0194921446839604,276.01236207526495,0.516687979539642,89.85849470222871,7.06474607234198,6.354525027402265,0.7136426744610888,4.004767994154183,6.424260138838144,1249.5694903178662,0.3629137742053343,1.0558056265984654,68.23813481914505,0.0,0.0,0.0,0.0,0.0,13.315363536719037,429.39026306174645
2014-05-26,989.1846181951041,2.0026561929119473,276.0181494336865,0.41725063938618917,89.3113262696383,7.056328096455974,6.307700036536354,0.7515235659481184,3.976357325538911,6.379013518450858,1249.3143204238218,0.34555169894044574,1.0410741687979541,61.05917975886007,0.0,0.0,0.0,0.0,0.0,13.223818048958714,426.27035074899527
2014-05-27,988.9057727438802,1.9858202411399342,276.02393679210815,0.3178132992327365,88.76415783704786,7.047910120569967,6.260875045670442,0.789404457435148,3.947946656923639,6.3337668980635735,1249.059150529777,0.3281896236755572,1.0263427109974426,53.880224698575084,0.0,0.0,0.0,0.0,0.0,13.132272561198393,423.15043843624403
2014-05-28,988.6269272926561,1.968984289367921,276.0297241505298,0.21837595907928378,88.21698940445744,7.03949214468396,6.21405005480453,0.8272853489221776,3.9195359883083665,6.288520277676287,1248.8039806357326,0.3108275484106686,1.011611253196931,46.7012696382901,0.0,0.0,0.0,0.0,0.0,13.04072707343807,420.03052612349285
2014-05-29,988.3480818414323,1.952148337595908,276.0355115089514,0.11893861892583109,87.66982097186701,7.031074168797954,6.167225063938619,0.8651662404092071,3.891125319693094,6.243273657289002,1248.5488107416882,0.29346547314578003,0.9968797953964194,39.522314578005115,0.0,0.0,0.0,0.0,0.0,12.949181585677751,416.91061381074167
2014-05-30,988.0692363902082,1.9353123858238948,276.0412988673731,0.019501278772378408,87.12265253927657,7.022656192911947,6.120400073072707,0.9030471318962368,3.8627146510778223,6.198027036901717,1248.2936408476435,0.2761033978808915,0.9821483375959078,32.34335951772013,0.0,0.0,0.0,0.0,0.0,12.857636097917428,413.79070149799054
2014-05-31,987.7903909389843,1.9184764340518816,276.04708622579466,-0.07993606138107429,86.57548410668615,7.014238217025941,6.073575082206796,0.9409280233832664,3.8343039824625498,6.152780416514432,1248.0384709535988,0.25874132261600297,0.9674168797953965,25.16440445743515,0.0,0.0,0.0,0.0,0.0,12.766090610157107,410.67078918523936
2014-06-01,985.5942361111112,5.6286805555555555,279.94888888888886,1.5941666666666667,75.63756944444444,9.283958333333334,6.943124999999999,2.3397222222222225,4.394444444444444,7.046111111111111,1228.42,3.3824305555555556,5.031319444444445,183.03430555555553,0.0,9.583333333333334,28.360416666666666,55.91354166666667,72.16208333333333,15.21673611111111,405.6361111111111
2014-06-02,979.7690277777778,5.613402777777778,280.40770833333335,1.0965277777777778,73.08145833333333,9.17736111111111,6.6251388888888885,2.551180555555556,4.216388888888889,6.761319444444444,1221.2554166666666,3.640625,5.300694444444444,196.18909722222222,0.0,0.0,72.1888888888889,133.6551388888889,184.62833333333333,15.76375,409.00625
2014-06-03,1002.1792361111111,5.130833333333333,278.1171527777778,2.7420833333333334,85.61,8.955763888888889,7.453680555555555,1.5020833333333334,4.638819444444445,7.436944444444445,1251.1034027777778,1.0063194444444443,1.7378472222222223,137.4645138888889,0.0,0.0,117.45041666666667,215.6248611111111,244.78069444444444,17.144236111111113,427.6402777777778
2014-06-04,991.2009722222223,13.262777777777778,287.1477777777778,6.80673611111111,67.68576388888889,15.65611111111111,9.914583333333333,5.740694444444444,6.245555555555556,10.002847222222222,1201.1874305555555,1.2534722222222223,2.3634027777777775,217.39999999999998,0.0,0.0,184.6048611111111,346.63222222222225,420.69875,25.17076388888889,421.31180555555557
2014-06-05,985.6487500000001,13.991875,288.34444444444443,6.369513888888889,62.569027777777784,16.951041666666665,9.701597222222222,7.249027777777777,6.147152777777778,9.846388888888889,1191.8364583333334,2.687361111111111,4.088819444444444,203.35555555555555,0.0,1.3888888888888888,177.79611111111112,343.61548611111107,383.8022222222222,24.182708333333334,402.92499999999995
2014-06-06,991.0578472222221,17.668263888888887,291.5784027777778,7.622708333333334,55.433194444444446,21.67486111111111,10.56048611111111,11.114236111111111,6.656180555555555,10.657430555555557,1182.949375,1.6793055555555556,2.9365972222222223,174.90791666666667,0.0,0.0,325.6986111111111,630.4772222222223,712.6951388888889,29.558888888888887,408.87291666666664
2014-06-07,984.6572916666667,24.307361111111113,298.7872916666667,14.762291666666666,57.79215277777777,31.37833333333333,16.826319444444447,14.552777777777777,10.698263888888889,17.087847222222223,1145.9468055555556,2.044513888888889,3.3890277777777778,177.08583333333334,0.0,0.0,265.6691666666667,531.0927777777778,752.5816666666666,35.42611111111111,400.1652777777778
2014-06-08,991.3260416666667,17.666041666666665,291.55326388888886,12.865416666666667,76.58472222222223,20.924791666666668,14.902986111111112,6.021111111111111,9.40486111111111,15.033819444444443,1180.9838194444446,1.2010416666666666,2.0181944444444446,158.394375,0.0,0.0,247.38423611111114,488.4057638888888,540.1770833333334,29.704930555555556,410.81388888888887
2014-06-09,986.3894444444444,19.677708333333335,293.988125,16.154375,82.0411111111111,23.478680555555556,18.421805555555558,5.057013888888889,11.699583333333333,18.67659722222222,1165.3165972222223,1.4354861111111112,2.323819444444444,186.89729166666666,0.0,0.0,178.22770833333334,354.515,409.8547222222222,31.37083333333333,439.5888888888889
2014-06-10,987.9572222222222,11.441875000000001,285.59041666666667,8.334305555555556,82.08138888888888,13.718125,10.994583333333333,2.723263888888889,6.951597222222222,11.129305555555554,1204.314375,1.5464583333333333,2.6484722222222223,167.0523611111111,0.0,0.0,90.30847222222222,174.15916666666666,202.02125,23.04215277777778,431.0854166666667
2014-06-11,984.699513888889,7.8535416666666675,282.25569444444443,6.516875,91.38611111111112,10.662291666666667,9.730347222222223,0.931736111111111,6.169791666666667,9.882291666666667,1216.1548611111111,1.1491666666666667,1.8279861111111113,189.0113888888889,0.0020833333333333337,19.65277777777778,21.61034722222222,45.238125,53.06576388888889,18.758125,421.3548611111111
2014-06-12,995.2241666666666,2.589861111111111,276.1275,1.4785416666666666,92.4701388888889,7.3694444444444445,6.801666666666667,0.5675694444444445,4.261666666666667,6.834375,1254.0459027777777,0.7199305555555555,1.2519444444444445,196.1222222222222,0.0,0.8333333333333334,23.029652777777777,46.893680555555555,55.09152777777778,14.993749999999999,442.80833333333334
2014-06-13,996.5754685692248,2.785028924026224,276.2141072117239,1.9646529116853064,94.42123023524874,7.482398765908215,7.040821442344774,0.44157732356344004,4.407680293096799,7.073897030466641,1254.7733339760896,0.30774585422290784,0.80263015811801,138.36050906286152,0.0,122.23679136135749,0.0,0.0,0.0,15.3979251831855,444.0598920169688
2014-06-14,995.8712957963749,3.1326725800231388,276.6195063632858,2.1129290397223293,93.27167373698418,7.705645969919012,7.121901272657153,0.5837446972618588,4.462659082144234,7.161085615117624,1252.3170593906673,0.3827169301966834,0.9270266101041265,139.87103740840723,0.0,126.67952178943308,0.0,0.0,0.0,15.612286926340147,441.9940223679136
2014-06-15,995.1671230235248,3.4803162360200535,277.02490551484766,2.2612051677593517,92.12211723871962,7.928893173929811,7.2029811029695345,0.7259120709602777,4.5176378711916705,7.248274199768608,1249.8607848052447,0.4576880061704589,1.051423062090243,141.38156575395294,0.0,131.12225221750867,0.0,0.0,0.0,15.826648669494793,439.9281527188585
2014-06-16,994.4629502506749,3.8279598920169686,277.43030466640954,2.4094812957963745,90.97256074045508,8.15214037794061,7.284060933281913,0.8680794446586966,4.572616660239105,7.335462784419592,1247.4045102198224,0.5326590821442345,1.1758195140763594,142.89209409949865,0.0,135.56498264558428,0.0,0.0,0.0,16.04101041264944,437.86228306980337
2014-06-17,993.7587774778248,4.175603548013884,277.8357038179714,2.5577574238333978,89.8230042421905,8.375387581951408,7.365140763594293,1.0102468183571152,4.627595449286541,7.422651369070575,1244.9482356344004,0.6076301581180101,1.300215966062476,144.40262244504436,0.0,140.00771307365983,0.0,0.0,0.0,16.25537215580409,435.7964134207482
2014-06-18,993.0546047049748,4.523247204010798,278.24110296953336,2.7060335518704206,88.67344774392595,8.598634785962206,7.446220593906672,1.1524141920555342,4.6825742383339755,7.509839953721557,1242.491961048978,0.6826012340917855,1.4246124180485924,145.91315079059007,0.0,144.45044350173544,0.0,0.0,0.0,16.469733898958733,433.730543771693
2014-06-19,992.3504319321249,4.870890860007713,278.64650212109524,2.854309679907443,87.52389124566139,8.821881989973004,7.527300424219051,1.294581565753953,4.737553027381412,7.597028538372541,1240.0356864635557,0.7575723100655611,1.5490088700347089,147.42367913613577,0.0,148.89317392981104,0.0,0.0,0.0,16.68409564211338,431.6646741226379
2014-06-20,991.6462591592749,5.2185345160046275,279.0519012726571,3.002585807944466,86.37433474739684,9.045129193983804,7.60838025453143,1.4367489394523718,4.792531816428847,7.684217123023525,1237.5794118781334,0.8325433860393368,1.6734053220208254,148.93420748168145,0.0,153.33590435788662,0.0,0.0,0.0,16.89845738526803,429.59880447358273
2014-06-21,990.942086386425,5.566178172001543,279.45730042421906,3.1508619359814887,85.22477824913227,9.2683763979946,7.6894600848438115,1.5789163131507906,4.847510605476282,7.771405707674508,1235.1231372927111,0.9075144620131123,1.7978017740069419,150.44473582722716,0.0,157.77863478596223,0.0,0.0,0.0,17.112819128422675,427.53293482452756
2014-06-22,990.2379136135751,5.913821827998457,279.86269957578094,3.2991380640185115,84.07522175086771,9.491623602005399,7.77053991515619,1.7210836868492096,4.902489394523718,7.858594292325492,1232.6668627072888,0.9824855379868878,1.9221982259930581,151.95526417277287,0.0,162.22136521403777,0.0,0.0,0.0,17.327180871577323,425.46706517547244
2014-06-23,989.5337408407249,6.261465483995371,280.2680987273428,3.4474141920555343,82.92566525260317,9.714870806016199,7.85161974546857,1.8632510605476282,4.957468183571153,7.945782876976476,1230.2105881218665,1.0574566139606634,2.046594677979175,153.46579251831855,0.0,166.66409564211338,0.0,0.0,0.0,17.541542614731966,423.40119552641727
2014-06-24,988.829568067875,6.609109139992286,280.67349787890475,3.5956903200925563,81.77610875433861,9.938118010026995,7.932699575780949,2.0054184342460473,5.012446972618588,8.03297146162746,1227.7543135364442,1.132427689934439,2.1709911299652913,154.97632086386426,0.0,171.10682607018896,0.0,0.0,0.0,17.755904357886617,421.3353258773621
2014-06-25,988.1253952950251,6.956752795989201,281.07889703046663,3.7439664481295796,80.62655225607404,10.161365214037794,8.013779406093327,2.147585807944466,5.067425761666024,8.120160046278441,1225.2980389510221,1.2073987659082144,2.295387581951408,156.48684920940997,0.0,175.54955649826456,0.0,0.0,0.0,17.970266101041265,419.269456228307
2014-06-26,987.4212225221751,7.304396451986116,281.4842961820285,3.892242576166603,79.47699575780948,10.384612418048594,8.094859236405709,2.289753181642885,5.122404550713459,8.207348630929424,1222.8417643655996,1.28236984188199,2.4197840339375243,157.99737755495565,0.0,179.99228692634014,0.0,0.0,0.0,18.18462784419591,417.2035865792518
2014-06-27,986.7170497493252,7.652040107983031,281.88969533359045,4.040518704203625,78.32743925954493,10.607859622059392,8.175939066718088,2.431920555341304,5.177383339760895,8.294537215580409,1220.3854897801773,1.3573409178557656,2.5441804859236408,159.50790590050136,0.0,184.43501735441572,0.0,0.0,0.0,18.398989587350556,415.13771693019663
2014-06-28,986.012876976475,7.999683763979945,282.29509448515233,4.1887948322406485,77.17788276128037,10.83110682607019,8.257018897030468,2.5740879290397225,5.2323621288083295,8.381725800231392,1217.929215194755,1.432311993829541,2.668576937909757,161.01843424604706,0.0,188.87774778249133,0.0,0.0,0.0,18.613351330505207,413.0718472811415
2014-06-29,985.3087042036251,8.34732741997686,282.7004936367142,4.3370709602776705,76.0283262630158,11.054354030080988,8.338098727342846,2.7162553027381415,5.287340917855766,8.468914384882375,1215.472940609333,1.5072830698033168,2.7929733898958737,162.52896259159277,0.0,193.3204782105669,0.0,0.0,0.0,18.82771307365985,411.00597763208634
2014-06-30,984.6045314307752,8.694971075973775,283.10589278827615,4.485347088314693,74.87876976475124,11.277601234091787,8.419178557655226,2.85842267643656,5.342319706903201,8.55610296953336,1213.0166660239106,1.5822541457770922,2.9173698418819902,164.03949093713845,0.0,197.7632086386425,0.0,0.0,0.0,19.042074816814498,408.9401079830312
2014-07-01,988.7081944444445,9.7525,283.8326388888889,5.018472222222222,72.96125,12.194375,8.742638888888889,3.4511805555555553,5.518472222222222,8.842708333333333,1213.4194444444445,3.6879861111111114,5.338055555555555,196.42708333333334,0.004166666666666667,31.458333333333332,53.87048611111111,100.61097222222222,106.94416666666666,19.200972222222223,407.6138888888889
2014-07-02,972.1304861111112,8.842916666666667,284.2933333333333,0.6840972222222222,56.81729166666666,11.473402777777778,6.4725,5.000277777777778,4.152916666666666,6.659375000000001,1197.943402777778,4.883819444444445,7.8066666666666675,201.60000000000002,0.0006944444444444445,0.0,73.796875,139.55104166666666,191.62208333333334,17.911180555555557,405.2006944444445
2014-07-03,1000.3983333333332,4.11125,277.2414583333333,1.108611111111111,83.10368055555556,8.521319444444444,6.659027777777777,1.8623611111111111,4.150902777777778,6.6570833333333335,1254.0377777777778,1.3914583333333335,2.2499305555555558,176.2617361111111,0.0,0.0,124.42166666666668,231.8664583333333,246.54472222222225,16.61138888888889,420.96180555555554
2014-07-04,989.7513194444444,14.995347222222222,289.0080555555556,8.10625,64.89666666666668,17.799722222222222,10.89236111111111,6.907013888888889,6.8751388888888885,11.007638888888888,1191.9502083333332,1.6476388888888889,2.7544444444444443,175.49347222222224,0.0,0.0,160.975625,311.26222222222225,384.85756944444444,26.41736111111111,422.9152777777778
2014-07-05,983.9029861111111,14.571666666666667,289.0710416666667,6.952638888888888,60.8926388888889,16.69847222222222,10.036458333333334,6.662708333333333,6.370486111111111,10.201458333333333,1186.6767361111113,2.9389583333333333,4.929722222222222,230.79999999999998,0.0006944444444444445,11.38888888888889,193.54347222222222,377.4811111111111,435.160625,24.983541666666667,401.31597222222223
2014-07-06,990.1402777777779,21.892152777777778,295.8905555555555,11.430972222222222,55.19951388888889,28.166597222222222,13.621666666666666,14.545277777777777,8.602430555555555,13.7575,1163.5788194444444,1.7504166666666667,2.969722222222222,148.67041666666668,0.0,0.0,335.1173611111111,659.4079166666667,687.5438888888889,33.62027777777777,415.07916666666665
2014-07-07,988.4429166666666,21.313333333333333,295.454375,14.888402777777777,67.07180555555556,25.50847222222222,16.97277777777778,8.536527777777778,10.74951388888889,17.170347222222222,1161.769236111111,2.2113194444444444,3.855069444444444,124.26527777777778,0.020833333333333332,11.11111111111111,163.6121527777778,333.8411805555555,367.18541666666664,32.157291666666666,400.6534722222222
2014-07-08,988.703125,18.232222222222223,292.34125,13.999583333333334,77.54979166666666,21.295416666666668,16.018819444444446,5.276597222222223,10.139861111111111,16.202083333333334,1174.8820138888889,1.039375,1.8908333333333331,194.8086111111111,0.0,7.013888888888889,118.984375,246.46562500000002,323.48479166666664,29.504375,422.0111111111111
2014-07-09,987.5480555555556,17.754097222222224,291.9584027777778,16.14625,90.82125,20.58909722222222,18.446805555555557,2.1422222222222222,11.701944444444443,18.678541666666668,1174.301527777778,1.1579861111111112,2.0356944444444443,181.45618055555553,0.14930555555555555,35.55555555555556,138.71,281.0836805555556,322.6229861111111,29.024652777777778,431.0763888888889
2014-07-10,981.9628472222222,13.575555555555555,288.23291666666665,9.719652777777778,78.33381944444444,15.83826388888889,12.100069444444445,3.7382638888888886,7.700972222222223,12.323402777777778,1187.5948611111112,3.7336805555555554,5.795069444444445,187.96527777777777,0.0,7.569444444444445,58.85472222222222,120.38416666666666,168.5098611111111,22.404722222222222,410.42569444444445
2014-07-11,984.0673611111112,4.425486111111111,278.86375,3.5077777777777777,93.95625000000001,8.473541666666668,7.906944444444444,0.5667361111111111,5.013472222222222,8.035694444444445,1231.314861111111,1.9119444444444444,2.975138888888889,190.02319444444444,0.002777777777777778,30.48611111111111,29.156875,58.81722222222223,67.0325,15.173680555555556,421.54791666666665
2014-07-12,993.5561805555556,2.91125,276.58229166666666,1.150486111111111,88.60833333333333,7.542152777777777,6.664722222222222,0.8771527777777778,4.182708333333333,6.707291666666666,1250.5514583333334,1.4822916666666666,2.325625,185.7798611111111,0.0,6.666666666666667,13.641458333333333,28.197222222222223,30.79423611111111,14.772499999999999,433.60833333333335
2014-07-13,989.0056941907197,3.060785531603946,277.0894610887833,0.8174113993423455,85.22385823894774,7.636682499086591,6.48940080379978,1.1472816952868103,4.093706613080014,6.569665692363902,1244.2376561929118,4.5392071611253195,6.774506759225429,201.59932407745708,0.0,104.23821702594081,0.0,0.0,0.0,12.799196200219217,415.5993423456339
2014-07-14,989.0567281695288,3.4595871392035074,277.4856320789185,1.0704767994154183,84.47676287906467,7.908162221410303,6.627245158933139,1.2809170624771649,4.180516989404457,6.708036170990136,1242.485138838144,4.458184143222507,6.624561563755936,202.1938436244063,0.0,112.65619291194739,0.0,0.0,0.0,13.194841066861526,415.3994154183413
2014-07-15,989.1077621483377,3.8583887468030693,277.8818030690537,1.323542199488491,83.72966751918158,8.179641943734016,6.765089514066496,1.4145524296675192,4.2673273657288995,6.846406649616368,1240.7326214833759,4.3771611253196925,6.474616368286444,202.7883631713555,0.0,121.07416879795397,0.0,0.0,0.0,13.590485933503835,415.19948849104856
2014-07-16,989.1587961271465,4.25719035440263,278.27797405918886,1.5766075995615638,82.9825721592985,8.451121666057727,6.902933869199853,1.5481877968578737,4.354137742053343,6.984777128242602,1238.9801041286078,4.29613810741688,6.324671172816952,203.38288271830473,0.0,129.49214468396053,0.0,0.0,0.0,13.986130800146146,414.99956156375595
2014-07-17,989.2098301059555,4.655991962002192,278.67414504932407,1.8296729996346366,82.23547679941541,8.72260138838144,7.040778224333212,1.681823164048228,4.440948118377786,7.123147606868835,1237.22758677384,4.215115089514067,6.17472597734746,203.97740226525394,0.0,137.91012056996712,0.0,0.0,0.0,14.381775666788453,414.7996346364632
2014-07-18,989.2608640847643,5.054793569601753,279.07031603945927,2.0827383997077096,81.48838143953233,8.994081110705151,7.178622579466569,1.8154585312385825,4.527758494702229,7.261518085495068,1235.4750694190718,4.134092071611253,6.024780781877968,204.57192181220316,0.0,146.32809645597368,0.0,0.0,0.0,14.777420533430764,414.5997077091706
2014-07-19,989.3118980635732,5.453595177201315,279.4664870295944,2.335803799780782,80.74128607964924,9.265560833028864,7.3164669345999265,1.9490938984289368,4.6145688710266715,7.3998885641213015,1233.722552064304,4.05306905370844,5.8748355864084765,205.16644135915237,0.0,154.74607234198027,0.0,0.0,0.0,15.173065400073073,414.39978078187795
2014-07-20,989.3629320423822,5.852396784800877,279.8626580197296,2.5888691998538547,79.99419071976617,9.537040555352576,7.454311289733285,2.082729265619291,4.701379247351114,7.5382590427475344,1231.9700347095359,3.9720460358056267,5.7248903909389846,205.76096090610156,0.0,163.16404822798685,0.0,0.0,0.0,15.568710266715382,414.1998538545853
2014-07-21,989.4139660211911,6.251198392400438,280.2588290098648,2.8419345999269274,79.24709535988308,9.808520277676287,7.592155644866641,2.2163646328096456,4.7881896236755574,7.676629521373767,1230.217517354768,3.8910230179028136,5.574945195469493,206.35548045305077,0.0,171.5820241139934,0.0,0.0,0.0,15.964355133357692,413.9999269272927
2014-07-22,989.4649999999999,6.65,280.655,3.095,78.5,10.08,7.7299999999999995,2.35,4.875,7.815000000000001,1228.465,3.81,5.425,206.95,0.0,180.0,0.0,0.0,0.0,16.36,413.79999999999995
2014-07-23,989.516033978809,7.048801607599561,281.0511709901352,3.348065400073073,77.75290464011692,10.351479722323711,7.867844355133357,2.483635367190354,4.9618103763244426,7.953370478626234,1226.7124826452318,3.728976982097187,5.275054804530508,207.5445195469492,0.0,188.41797588600656,0.0,0.0,0.0,16.75564486664231,413.60007307270735
2014-07-24,989.5670679576178,7.447603215199123,281.4473419802704,3.6011308001461453,77.00580928023383,10.622959444647424,8.005688710266716,2.6172707343807087,5.048620752648885,8.091740957252467,1224.959965290464,3.6479539641943735,5.125109609061016,208.13903909389842,0.0,196.83595177201315,0.0,0.0,0.0,17.15128973328462,413.4001461454147
2014-07-25,989.6181019364267,7.846404822798685,281.8435129704055,3.8541962002192185,76.25871392035076,10.894439166971136,8.143533065400073,2.750906101571063,5.1354311289733285,8.2301114358787,1223.2074479356959,3.5669309462915604,4.975164413591523,208.73355864084766,0.0,205.25392765801973,0.0,0.0,0.0,17.546934599926928,413.200219218122
2014-07-26,989.6691359152358,8.245206430398246,282.23968396054073,4.107261600292291,75.51161856046767,11.165918889294849,8.28137742053343,2.8845414687614177,5.222241505297771,8.368481914504933,1221.4549305809278,3.4859079283887464,4.825219218122031,209.32807818779688,0.0,213.67190354402632,0.0,0.0,0.0,17.942579466569235,413.00029229082935
2014-07-27,989.7201698940446,8.644008037997807,282.63585495067593,4.360327000365364,74.76452320058459,11.43739861161856,8.419221775666788,3.018176835951772,5.309051881622214,8.506852393131165,1219.70241322616,3.4048849104859333,4.675274022652539,209.9225977347461,0.0,222.08987943003288,0.0,0.0,0.0,18.338224333211546,412.8003653635367
2014-07-28,989.7712038728537,9.04280964559737,283.0320259408111,4.613392400438436,74.0174278407015,11.708878333942273,8.557066130800145,3.1518122031421267,5.395862257946657,8.6452228717574,1217.9498958713918,3.32386189258312,4.525328827183047,210.51711728169528,0.0,230.50785531603944,0.0,0.0,0.0,18.733869199853856,412.600438436244
2014-07-29,989.8222378516625,9.441611253196932,283.4281969309463,4.866457800511509,73.27033248081842,11.980358056265985,8.694910485933503,3.2854475703324812,5.4826726342711005,8.783593350383633,1216.197378516624,3.242838874680307,4.375383631713555,211.1116368286445,0.0,238.92583120204603,0.0,0.0,0.0,19.129514066496164,412.4005115089514
2014-07-30,989.8732718304714,9.840412860796492,283.8243679210815,5.119523200584582,72.52323712093533,12.251837778589696,8.832754841066862,3.4190829375228353,5.569483010595543,8.921963829009865,1214.4448611618561,3.1618158567774937,4.225438436244063,211.7061563755937,0.0,247.3438070880526,0.0,0.0,0.0,19.525158933138474,412.2005845816587
2014-07-31,989.9243058092803,10.239214468396053,284.22053891121664,5.372588600657655,71.77614176105224,12.523317500913409,8.970599196200219,3.55271830471319,5.656293386919986,9.060334307636099,1212.692343807088,3.0807928388746806,4.075493240774571,212.30067592254292,0.0,255.76178297405917,0.0,0.0,0.0,19.920803799780785,412.0006576543661
2014-08-01,991.3781944444444,9.757291666666667,283.61930555555557,5.3375,74.74020833333333,12.210416666666667,8.963958333333332,3.2454166666666664,5.644166666666667,9.043055555555556,1216.6022222222223,2.5855555555555556,4.345,203.68694444444444,0.0,1.8055555555555556,36.232638888888886,70.53152777777778,96.99965277777778,19.560138888888886,408.00416666666666
2014-08-02,973.0961111111111,5.901875,281.24881944444445,0.2753472222222222,67.64826388888889,9.3575,6.247569444444444,3.109236111111111,4.003958333333333,6.422291666666666,1211.8694444444445,4.005416666666666,5.950208333333333,190.28472222222223,0.0,0.0,45.477013888888884,87.21562499999999,103.65152777777777,15.698333333333332,404.2444444444444
2014-08-03,1005.7219444444444,5.612500000000001,278.31652777777776,2.678263888888889,81.95243055555555,9.325138888888889,7.464305555555555,1.860625,4.628333333333334,7.420694444444444,1253.4202083333334,1.0845138888888888,1.7756944444444445,137.0640277777778,0.0,0.0,83.02458333333333,158.7017361111111,176.59354166666668,17.65736111111111,425.30555555555554
2014-08-04,987.0324305555556,12.89236111111111,287.12583333333333,4.705763888888889,58.161458333333336,15.194722222222222,8.799583333333334,6.394444444444444,5.569722222222222,8.92236111111111,1198.1934722222222,3.2398611111111113,5.9181944444444445,234.83333333333334,0.001388888888888889,6.527777777777778,164.5497916666667,309.1094444444445,440.4169444444444,23.13222222222222,407.6305555555556
